MINIMIZING PARABOLA (1000 gens, gray)
PARABOLA
1000
gray
Gen #	minima
1	955.840574
2	414.417329
3	377.12508
4	258.494981
5	258.494981
6	258.494981
7	179.093626
8	176.77602000000002
9	176.77602000000002
10	139.73786599999997
11	139.73786599999997
12	88.35080400000001
13	87.816141
14	87.62891500000002
15	80.075835
16	78.37083
17	35.532548
18	35.532548
19	27.253249000000004
20	25.080344000000004
21	19.383642
22	19.363102
23	19.363102
24	19.363102
25	19.356134000000004
26	19.355137000000003
27	19.318949
28	19.315342
29	19.219358000000003
30	19.219358000000003
31	19.219358000000003
32	19.208549000000005
33	19.208549000000005
34	11.707038
35	11.571259000000001
36	11.571259000000001
37	11.571259000000001
38	11.571259000000001
39	11.571259000000001
40	11.560450000000001
41	11.560450000000001
42	10.596598
43	10.596598
44	10.460819
45	10.452278
46	10.397273
47	10.397273
48	10.261494
49	10.261494
50	10.261494
51	10.252953
52	5.984408999999999
53	5.984408999999999
54	5.984408999999999
55	5.880726
56	4.42164
57	4.42164
58	4.42164
59	2.911542
60	2.911542
61	2.911542
62	2.911542
63	2.911542
64	2.911542
65	2.911542
66	2.911542
67	2.911542
68	2.911542
69	2.911542
70	2.911542
71	2.911542
72	2.911542
73	2.911542
74	2.911542
75	2.911542
76	2.911542
77	2.911542
78	2.911542
79	2.911542
80	2.911542
81	2.911542
82	2.911542
83	2.911542
84	2.911542
85	2.911542
86	2.911542
87	2.911542
88	2.911542
89	2.911542
90	1.5313009999999998
91	1.5309659999999998
92	1.5288490000000003
93	1.5288490000000003
94	1.5288490000000003
95	0.042051000000000005
96	0.042051000000000005
97	0.042051000000000005
98	0.042051000000000005
99	0.042051000000000005
100	0.042050000000000004
101	0.042050000000000004
102	0.04
103	0.04
104	0.04
105	0.038915000000000005
106	0.036626
107	0.036626
108	0.036626
109	0.036625
110	0.036625
111	0.036625
112	0.011985999999999998
113	0.011985999999999998
114	0.011985999999999998
115	0.011985999999999998
116	0.011985999999999998
117	0.011985999999999998
118	0.011985999999999998
119	0.011024999999999998
120	0.011024999999999998
121	0.011024999999999998
122	0.011024999999999998
123	0.011024999999999998
124	0.011024999999999998
125	0.010816
126	0.010816
127	0.010816
128	0.010816
129	0.010816
130	0.010816
131	0.010816
132	0.010816
133	0.010816
134	0.0016
135	0.0016
136	0.0016
137	0.0016
138	0.0016
139	0.0016
140	0.0016
141	0.0016
142	0.001521
143	0.000529
144	0.000529
145	0.000529
146	0.000529
147	0.000529
148	0.000529
149	0.000529
150	0.000529
151	0.000529
152	0.000529
153	0.000529
154	0.000529
155	0.000529
156	0.000529
157	0.000529
158	0.000529
159	0.000529
160	0.000529
161	0.000529
162	0.000529
163	0.000529
164	0.000529
165	0.000529
166	0.000529
167	0.000529
168	0.000529
169	0.000529
170	0.000529
171	0.000529
172	0.000529
173	0.000529
174	0.000529
175	0.000529
176	0.000529
177	0.000529
178	0.000529
179	0.000529
180	0.000529
181	0.000529
182	0.000529
183	0.000529
184	0.000529
185	0.000529
186	0.000529
187	0.000529
188	0.000529
189	0.000529
190	0.000529
191	0.000529
192	0.000529
193	0.000529
194	0.000529
195	0.000529
196	0.000529
197	0.000529
198	0.000529
199	0.000529
200	0.000529
201	0.000529
202	0.000529
203	0.000529
204	0.000529
205	0.000529
206	0.000529
207	0.000529
208	0.000529
209	0.000529
210	0.000529
211	0.000529
212	0.000529
213	0.000529
214	0.000529
215	0.000529
216	0.000529
217	0.000529
218	0.000529
219	0.000529
220	0.000529
221	0.000529
222	0.000529
223	0.000529
224	0.000529
225	0.000529
226	0.000529
227	0.000529
228	0.000529
229	0.000529
230	0.000529
231	0.000529
232	0.000529
233	0.000529
234	0.000529
235	0.000529
236	0.000529
237	0.000529
238	0.000529
239	0.000529
240	0.000529
241	0.000529
242	0.000529
243	0.000529
244	0.000529
245	0.000529
246	0.000529
247	0.00032399999999999996
248	0.00032399999999999996
249	0.00032399999999999996
250	0.00032399999999999996
251	0.00032399999999999996
252	0.00032399999999999996
253	0.00032399999999999996
254	0.00032399999999999996
255	0.00032399999999999996
256	0.00032399999999999996
257	0.00032399999999999996
258	0.000169
259	0.000169
260	0.000169
261	0.000169
262	0.000169
263	0.000169
264	0.000169
265	0.000169
266	0.000169
267	4e-06
268	4e-06
269	4e-06
270	4e-06
271	4e-06
272	4e-06
273	4e-06
274	4e-06
275	4e-06
276	4e-06
277	4e-06
278	4e-06
279	4e-06
280	4e-06
281	4e-06
282	4e-06
283	4e-06
284	4e-06
285	4e-06
286	4e-06
287	4e-06
288	4e-06
289	4e-06
290	4e-06
291	4e-06
292	4e-06
293	4e-06
294	4e-06
295	4e-06
296	4e-06
297	4e-06
298	4e-06
299	1e-06
300	1e-06
301	1e-06
302	1e-06
303	1e-06
304	1e-06
305	1e-06
306	1e-06
307	1e-06
308	1e-06
309	1e-06
310	1e-06
311	1e-06
312	1e-06
313	1e-06
314	1e-06
315	1e-06
316	1e-06
317	1e-06
318	1e-06
319	1e-06
320	1e-06
321	1e-06
322	1e-06
323	1e-06
324	1e-06
325	1e-06
326	1e-06
327	1e-06
328	1e-06
329	1e-06
330	1e-06
331	1e-06
332	1e-06
333	1e-06
334	1e-06
335	1e-06
336	1e-06
337	1e-06
338	1e-06
339	1e-06
340	1e-06
341	1e-06
342	1e-06
343	1e-06
344	1e-06
345	1e-06
346	1e-06
347	1e-06
348	1e-06
349	1e-06
350	1e-06
351	1e-06
352	1e-06
353	1e-06
354	1e-06
355	0.0
356	0.0
357	0.0
358	0.0
359	0.0
360	0.0
361	0.0
362	0.0
363	0.0
364	0.0
365	0.0
366	0.0
367	0.0
368	0.0
369	0.0
370	0.0
371	0.0
372	0.0
373	0.0
374	0.0
375	0.0
376	0.0
377	0.0
378	0.0
379	0.0
380	0.0
381	0.0
382	0.0
383	0.0
384	0.0
385	0.0
386	0.0
387	0.0
388	0.0
389	0.0
390	0.0
391	0.0
392	0.0
393	0.0
394	0.0
395	0.0
396	0.0
397	0.0
398	0.0
399	0.0
400	0.0
401	0.0
402	0.0
403	0.0
404	0.0
405	0.0
406	0.0
407	0.0
408	0.0
409	0.0
410	0.0
411	0.0
412	0.0
413	0.0
414	0.0
415	0.0
416	0.0
417	0.0
418	0.0
419	0.0
420	0.0
421	0.0
422	0.0
423	0.0
424	0.0
425	0.0
426	0.0
427	0.0
428	0.0
429	0.0
430	0.0
431	0.0
432	0.0
433	0.0
434	0.0
435	0.0
436	0.0
437	0.0
438	0.0
439	0.0
440	0.0
441	0.0
442	0.0
443	0.0
444	0.0
445	0.0
446	0.0
447	0.0
448	0.0
449	0.0
450	0.0
451	0.0
452	0.0
453	0.0
454	0.0
455	0.0
456	0.0
457	0.0
458	0.0
459	0.0
460	0.0
461	0.0
462	0.0
463	0.0
464	0.0
465	0.0
466	0.0
467	0.0
468	0.0
469	0.0
470	0.0
471	0.0
472	0.0
473	0.0
474	0.0
475	0.0
476	0.0
477	0.0
478	0.0
479	0.0
480	0.0
481	0.0
482	0.0
483	0.0
484	0.0
485	0.0
486	0.0
487	0.0
488	0.0
489	0.0
490	0.0
491	0.0
492	0.0
493	0.0
494	0.0
495	0.0
496	0.0
497	0.0
498	0.0
499	0.0
500	0.0
501	0.0
502	0.0
503	0.0
504	0.0
505	0.0
506	0.0
507	0.0
508	0.0
509	0.0
510	0.0
511	0.0
512	0.0
513	0.0
514	0.0
515	0.0
516	0.0
517	0.0
518	0.0
519	0.0
520	0.0
521	0.0
522	0.0
523	0.0
524	0.0
525	0.0
526	0.0
527	0.0
528	0.0
529	0.0
530	0.0
531	0.0
532	0.0
533	0.0
534	0.0
535	0.0
536	0.0
537	0.0
538	0.0
539	0.0
540	0.0
541	0.0
542	0.0
543	0.0
544	0.0
545	0.0
546	0.0
547	0.0
548	0.0
549	0.0
550	0.0
551	0.0
552	0.0
553	0.0
554	0.0
555	0.0
556	0.0
557	0.0
558	0.0
559	0.0
560	0.0
561	0.0
562	0.0
563	0.0
564	0.0
565	0.0
566	0.0
567	0.0
568	0.0
569	0.0
570	0.0
571	0.0
572	0.0
573	0.0
574	0.0
575	0.0
576	0.0
577	0.0
578	0.0
579	0.0
580	0.0
581	0.0
582	0.0
583	0.0
584	0.0
585	0.0
586	0.0
587	0.0
588	0.0
589	0.0
590	0.0
591	0.0
592	0.0
593	0.0
594	0.0
595	0.0
596	0.0
597	0.0
598	0.0
599	0.0
600	0.0
601	0.0
602	0.0
603	0.0
604	0.0
605	0.0
606	0.0
607	0.0
608	0.0
609	0.0
610	0.0
611	0.0
612	0.0
613	0.0
614	0.0
615	0.0
616	0.0
617	0.0
618	0.0
619	0.0
620	0.0
621	0.0
622	0.0
623	0.0
624	0.0
625	0.0
626	0.0
627	0.0
628	0.0
629	0.0
630	0.0
631	0.0
632	0.0
633	0.0
634	0.0
635	0.0
636	0.0
637	0.0
638	0.0
639	0.0
640	0.0
641	0.0
642	0.0
643	0.0
644	0.0
645	0.0
646	0.0
647	0.0
648	0.0
649	0.0
650	0.0
651	0.0
652	0.0
653	0.0
654	0.0
655	0.0
656	0.0
657	0.0
658	0.0
659	0.0
660	0.0
661	0.0
662	0.0
663	0.0
664	0.0
665	0.0
666	0.0
667	0.0
668	0.0
669	0.0
670	0.0
671	0.0
672	0.0
673	0.0
674	0.0
675	0.0
676	0.0
677	0.0
678	0.0
679	0.0
680	0.0
681	0.0
682	0.0
683	0.0
684	0.0
685	0.0
686	0.0
687	0.0
688	0.0
689	0.0
690	0.0
691	0.0
692	0.0
693	0.0
694	0.0
695	0.0
696	0.0
697	0.0
698	0.0
699	0.0
700	0.0
701	0.0
702	0.0
703	0.0
704	0.0
705	0.0
706	0.0
707	0.0
708	0.0
709	0.0
710	0.0
711	0.0
712	0.0
713	0.0
714	0.0
715	0.0
716	0.0
717	0.0
718	0.0
719	0.0
720	0.0
721	0.0
722	0.0
723	0.0
724	0.0
725	0.0
726	0.0
727	0.0
